,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,party,state,industry,sector,ptr_link,disclosure_date,sen/rep,dataFound,name,dates_diff,dateMS,percentVsSnP,amountL,amountM,amountH,snp500,last_name
3511,2019-02-25,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,9,1551052800.0,0,1001,8000.5,15000,1,Perdue
3512,2019-02-25,Joint,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,9,1551052800.0,0,1001,8000.5,15000,1,Perdue
3513,2019-02-19,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,15001,32500.5,50000,1,Perdue
3514,2019-02-19,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,1001,8000.5,15000,1,Perdue
3515,2019-02-19,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,15001,32500.5,50000,1,Perdue
3516,2019-02-19,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Agricultural Chemicals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,15001,32500.5,50000,1,Perdue
3517,2019-02-19,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,15001,32500.5,50000,1,Perdue
3518,2019-02-19,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Plastic Products,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,1001,8000.5,15000,1,Perdue
3519,2019-02-19,Joint,GM,General Motors Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Auto Manufacturing,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,15,1550534400.0,0,15001,32500.5,50000,1,Perdue
3520,2019-02-12,Joint,PG,The Procter &amp; Gamble Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Package Goods/Cosmetics,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,22,1549929600.0,0,15001,32500.5,50000,1,Perdue
3521,2019-02-11,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,23,1549843200.0,0,1001,8000.5,15000,1,Perdue
3522,2019-02-08,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,26,1549584000.0,0,1001,8000.5,15000,1,Perdue
3523,2019-02-08,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,26,1549584000.0,0,1001,8000.5,15000,1,Perdue
3524,2019-02-08,Joint,LGF-B,Lions Gate Entertainment Corp.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,26,1549584000.0,0,1001,8000.5,15000,1,Perdue
3525,2019-02-07,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3526,2019-02-07,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3527,2019-02-07,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3528,2019-02-07,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Computer peripheral equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3529,2019-02-07,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Computer peripheral equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3530,2019-02-07,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3531,2019-02-07,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3532,2019-02-07,Joint,AM,Antero Midstream Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,27,1549497600.0,0,1001,8000.5,15000,1,Perdue
3533,2019-02-06,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,28,1549411200.0,0,1001,8000.5,15000,1,Perdue
3534,2019-02-06,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,28,1549411200.0,0,1001,8000.5,15000,1,Perdue
3535,2019-02-05,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,29,1549324800.0,0,15001,32500.5,50000,1,Perdue
3536,2019-02-05,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,29,1549324800.0,0,15001,32500.5,50000,1,Perdue
3537,2019-02-05,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,29,1549324800.0,0,1001,8000.5,15000,1,Perdue
3538,2019-02-05,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,29,1549324800.0,0,1001,8000.5,15000,1,Perdue
3539,2019-02-05,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,29,1549324800.0,0,1001,8000.5,15000,1,Perdue
3540,2019-02-04,Joint,MPLX,MPLX LP,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,30,1549238400.0,0,1001,8000.5,15000,1,Perdue
3541,2019-02-01,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,33,1548979200.0,0,15001,32500.5,50000,1,Perdue
3542,2019-02-01,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,33,1548979200.0,0,1001,8000.5,15000,1,Perdue
3543,2019-02-01,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,33,1548979200.0,0,1001,8000.5,15000,1,Perdue
3544,2019-02-01,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,33,1548979200.0,0,15001,32500.5,50000,1,Perdue
3545,2019-02-01,Joint,ET,Energy Transfer LP,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/27190d45-df1c-4988-a69a-3281d4ad02e5/,2019-03-06,sen,0,David Perdue,33,1548979200.0,0,1001,8000.5,15000,1,Perdue
3546,2019-03-04,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/7b87f21b-3a74-4ef9-8069-17be2c728a12/,2019-03-04,sen,0,Thomas R. Carper,0,1551657600.0,0,-1,-1.0,-1,1,Carper
3547,2019-02-04,Joint,XLNX,"Xilinx, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3548,2019-02-04,Joint,VRTX,Vertex Pharmaceuticals Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3549,2019-02-04,Joint,SYK,Stryker Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Medical/Dental Instruments,Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3550,2019-02-04,Joint,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Radio And Television Broadcasting And Communications Equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3551,2019-02-04,Joint,ISRG,"Intuitive Surgical, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Specialties,Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3552,2019-02-04,Joint,INTC,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3553,2019-02-04,Joint,ITW,Illinois Tool Works Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3554,2019-02-04,Joint,IQV,IQVIA Holdings Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Biotechnology: Commercial Physical & Biological Resarch,Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3555,2019-02-04,Joint,HON,Honeywell International Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Aerospace,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3556,2019-02-04,Joint,FDX,FedEx Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Air Freight/Delivery Services,Transportation,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3557,2019-02-04,Joint,DHR,Danaher Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3558,2019-02-04,Joint,COST,Costco Wholesale Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Department/Specialty Retail Stores,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3559,2019-02-04,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Computer Communications Equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3560,2019-02-04,Joint,CVS,CVS Health Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Medical/Nursing Services,Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3561,2019-02-04,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3562,2019-02-04,Joint,AMGN,Amgen Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,https://efdsearch.senate.gov/search/view/ptr/1de2ebb1-01be-46f9-9b02-9e4b7b6c5a09/,2019-03-01,sen,0,Jack Reed,25,1549238400.0,0,1001,8000.5,15000,1,Reed
3563,2018-12-20,Joint,CVS,CVS Health Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,NC,Medical/Nursing Services,Health Care,https://efdsearch.senate.gov/search/view/ptr/44a21895-607d-48b6-89d9-0876caad796f/,2019-02-27,sen,0,Thom Tillis,69,1545264000.0,0,1001,8000.5,15000,1,Tillis
3564,2019-01-31,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Independent,ME,Catalog/Specialty Distribution,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,2019-02-26,sen,0,"Angus S. King, Jr.",26,1548892800.0,0,1001,8000.5,15000,1,Jr.
3565,2019-01-10,Spouse,UTX,United Technologies Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Independent,ME,,,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,2019-02-26,sen,0,"Angus S. King, Jr.",47,1547078400.0,0,1001,8000.5,15000,1,Jr.
3566,2019-01-10,Spouse,MKC,"McCormick &amp; Company, Incorporated",Stock,Sale (Partial),"$1,001 - $15,000",--,Independent,ME,Packaged Foods,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,2019-02-26,sen,0,"Angus S. King, Jr.",47,1547078400.0,0,1001,8000.5,15000,1,Jr.
3567,2019-01-10,Spouse,AXP,American Express Company,Stock,Sale (Partial),"$1,001 - $15,000",--,Independent,ME,Finance: Consumer Services,Finance,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,2019-02-26,sen,0,"Angus S. King, Jr.",47,1547078400.0,0,1001,8000.5,15000,1,Jr.
3568,2019-02-04,Self,EDIT,"Editas Medicine, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,https://efdsearch.senate.gov/search/view/ptr/c75ec379-8d72-4242-88db-a7cd910840b4/,2019-02-25,sen,0,James M. Inhofe,21,1549238400.0,0,15001,32500.5,50000,1,Inhofe
3569,2019-01-29,Self,MSFT,Microsoft Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/c75ec379-8d72-4242-88db-a7cd910840b4/,2019-02-25,sen,0,James M. Inhofe,27,1548720000.0,0,15001,32500.5,50000,1,Inhofe
3570,2019-01-25,Spouse,PPG,"PPG Industries, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,LA,Paints/Coatings,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3571,2019-01-25,Spouse,NVS,Novartis AG,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3572,2019-01-25,Spouse,MDT,Medtronic plc,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3573,2019-01-25,Spouse,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3574,2019-01-25,Spouse,DWDP,DowDuPont Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,,,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3575,2019-01-25,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Services-Misc. Amusement & Recreation,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3576,2019-01-25,Spouse,CMCSA,Comcast Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Television Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3577,2019-01-25,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Computer Communications Equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3578,2019-01-25,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Medical/Nursing Services,Health Care,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3579,2019-01-25,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,2019-02-21,sen,0,Bill Cassidy,27,1548374400.0,0,1001,8000.5,15000,1,Cassidy
3580,2019-02-21,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/b8b37517-d4b4-41db-9396-e498d616ad57/,2019-02-21,sen,0,Rick Scott,0,1550707200.0,0,-1,-1.0,-1,1,Scott
3581,2019-01-28,Joint,AX,"Axos Financial, Inc. <div class=""text-muted""><em>Rate/Coupon:</em> 2.3%<br> <em>Matures:</em> 01/28/2019</div>",Corporate Bond,Sale (Full),"$100,001 - $250,000",Asset called by issuer and then redeemed in full by issuer on 01/28/2019.,Republican,PA,Savings Institutions,Finance,https://efdsearch.senate.gov/search/view/ptr/b1e29c0f-6e0a-414d-9532-1ecbe781e6d8/,2019-02-21,sen,0,Patrick J. Toomey,24,1548633600.0,0,100001,175000.5,250000,1,Toomey
3582,2019-01-31,Joint,TNTOF,"The Toronto-Dominion Bank <div class=""text-muted""><em>Rate/Coupon:</em> 3.25<br> <em>Matures:</em> 06/11/2021</div>",Corporate Bond,Purchase,"$15,001 - $50,000",--,Republican,PA,,,https://efdsearch.senate.gov/search/view/ptr/b1e29c0f-6e0a-414d-9532-1ecbe781e6d8/,2019-02-21,sen,0,Patrick J. Toomey,21,1548892800.0,0,15001,32500.5,50000,1,Toomey
3583,2019-02-19,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/8e223aef-2f07-43cb-9af3-12914429aa46/,2019-02-19,sen,0,Richard Blumenthal,0,1550534400.0,0,-1,-1.0,-1,1,Blumenthal
3584,2019-02-19,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/c8f3ddd3-5ed2-4342-9698-690d7c77a082/,2019-02-19,sen,0,Gary C. Peters,0,1550534400.0,0,-1,-1.0,-1,1,Peters
3585,2019-02-14,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/aaafdc5d-4641-4a0a-9f6c-31333bab4d6e/,2019-02-14,sen,0,Dianne Feinstein,0,1550102400.0,0,-1,-1.0,-1,1,Feinstein
3586,2019-02-13,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/8a404fb9-609e-48c0-a67f-6337f88f6652/,2019-02-13,sen,0,Richard Burr,0,1550016000.0,0,-1,-1.0,-1,1,Burr
3587,2019-01-24,Self,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/63672a06-1e37-400a-ae73-391b444294fc/,2019-02-12,sen,0,Sheldon Whitehouse,19,1548288000.0,0,1001,8000.5,15000,1,Whitehouse
3588,2019-02-08,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/d26e9de9-163b-451f-ae32-fab6e211e5d0/,2019-02-08,sen,0,John Boozman,0,1549584000.0,0,-1,-1.0,-1,1,Boozman
3589,2019-01-31,Joint,MPLX,MPLX LP,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
